force_x_index,force_x_middle,force_x_ring,force_x_thumb,force_y_index,force_y_middle,force_y_ring,force_y_thumb,force_z_index,force_z_middle,force_z_ring,force_z_thumb,index_orientation_w,index_orientation_x,index_orientation_y,index_orientation_z,index_position_x,index_position_y,index_position_z,label,middle_orientation_w,middle_orientation_x,middle_orientation_y,middle_orientation_z,middle_position_x,middle_position_y,middle_position_z,ring_orientation_w,ring_orientation_x,ring_orientation_y,ring_orientation_z,ring_position_x,ring_position_y,ring_position_z,stiffness_index,stiffness_middle,stiffness_ring,stiffness_thumb,thumb_orientation_w,thumb_orientation_x,thumb_orientation_y,thumb_orientation_z,thumb_position_x,thumb_position_y,thumb_position_z,torque_norm_index,torque_norm_middle,torque_norm_ring,torque_norm_thumb
-2.0,192.0,-10.0,-112.0,10.0,108.0,-9.0,310.0,23.0,315.0,8.0,59.0,0.11984132226646324,0.9891026553321116,0.04440082621611083,0.07309282675965942,0.1612883459146199,0.31834344257393177,1.0426525046431991,no_contact,0.1123615118232498,0.9934932164711556,-0.00526221301351415,0.017844567823062485,0.15358169946231368,0.3635631830383615,1.0362085950155167,0.10951313527958673,0.9868482897332888,-0.03818684405738523,0.11260147065049547,0.16756365850468294,0.4078545385025685,1.0334670704714946,0.0,3494.5944416382295,0.0,756.887292118698,0.2766067353816632,0.07807969584182606,-0.9479187672157137,0.1372672058395119,0.17187865054195534,0.3400552144952751,1.0525830106857423,25.2,384.4,15.7,334.9
5.0,439.0,-3.0,-331.0,-13.0,303.0,-2.0,240.0,20.0,62.0,8.0,-5.0,0.11705197540830517,0.9894158041669892,0.044562184791277965,0.07327627995628791,0.16129855198084073,0.31905193428920364,1.0425222334361746,no_contact,0.11523858549377955,0.9921773690601665,-0.001975517290245782,0.04796075551609069,0.15898774373383043,0.3629786829943965,1.037172190509799,0.10993165582617237,0.9869616625349333,-0.038305616977627216,0.11115029213438743,0.16757636773727533,0.40774147923902937,1.0335088896647822,0.0,3634.615409061984,0.0,0.0,0.25306776772899636,0.08488691719244496,-0.954004251019662,0.136480054449866,0.1758860607979919,0.3399015522269577,1.049870956520189,24.4,537.0,8.8,408.9
2.0,506.0,-6.0,-314.0,-8.0,271.0,-1.0,359.0,18.0,66.0,8.0,6.0,0.1168199135763762,0.9893744974886449,0.04462158935068741,0.07416282946946956,0.1613739343166639,0.31910547227387076,1.0424869270392145,no_contact,0.11146390436625578,0.9928446207419932,-0.002393777947268416,0.04277413838122826,0.15811121952907206,0.36390162053994024,1.0367919419591596,0.10994529791946855,0.9867337311015516,-0.03813099353427707,0.11320160203768531,0.1676401199672136,0.4077585444316632,1.0335003524694253,0.0,1093.1172078457764,0.0,0.0,0.2547782053386467,0.08113927001405696,-0.9540211853968628,0.13545502116927455,0.17507493477837452,0.3402668416425627,1.0501901760964027,19.8,577.8,10.0,477.0
8.0,452.0,-11.0,-287.0,-8.0,210.0,-4.0,275.0,19.0,70.0,8.0,7.0,0.1188132667138816,0.9893621006369907,0.0442429493839529,0.07133444403474679,0.16081948822130607,0.3185848684639999,1.0425177747025414,no_contact,0.1153423400245854,0.9913976313593391,-0.00038893748211471513,0.06186056789570912,0.15639597439934774,0.3628763122080353,1.0366204434864401,0.10950455273721338,0.9870742039466112,-0.03840291160390477,0.11053725712776463,0.16717073635612986,0.4078670635421814,1.0333713696581115,0.0,1440.753978400526,0.0,0.0,0.2606096202502415,0.07922277012432521,-0.9525979090482131,0.13551236919124787,0.17461772968705908,0.3404209378766625,1.0505092859780774,22.1,503.3,14.2,397.5
2.0,525.0,-9.0,-268.0,-4.0,247.0,-4.0,712.0,15.0,87.0,8.0,13.0,0.11534881540088329,0.9896720082029999,0.044541257203486534,0.07252615646638338,0.16123339259497782,0.31943271112818994,1.0423739070767943,no_contact,0.11660174440634646,0.9922513428681806,-0.0026555159069898415,0.04282819180115002,0.15809052154115014,0.3625814712321621,1.0371278142804317,0.11015527932424019,0.9867438109245772,-0.03810469973103503,0.11291810261179347,0.1677529243760659,0.4076506420482562,1.033541708128349,0.0,2760.6428952519004,0.0,0.0,0.2572176750216335,0.0719946470568823,-0.9545165996127949,0.13249112994931722,0.1743585614251317,0.34137722676098864,1.0502340512220107,15.7,586.7,12.7,760.9
5.0,505.0,-6.0,-299.0,-11.0,280.0,-2.0,832.0,16.0,77.0,7.0,-2.0,0.11688702528739567,0.9894243964781361,0.0445286889675747,0.07344373923057668,0.16124542786351792,0.3191079458280114,1.042493258092122,no_contact,0.11462712484352117,0.9921139291638499,-0.0016857214953276412,0.0506727949911594,0.15792266212563058,0.3631119894593742,1.0368668991123484,0.1097968030343971,0.9871102846260573,-0.038505704490836457,0.10988748222866318,0.16729408846118168,0.40780166826563163,1.033423250640218,0.0,1253.9154072042925,0.0,0.0,0.23726843048467605,0.06995794743372044,-0.9602579236060109,0.12928378722048273,0.1756367346831361,0.34211514022384953,1.0489613432534437,20.0,582.5,9.4,884.1
0.0,115.0,-8.0,-137.0,3.0,103.0,-4.0,259.0,22.0,177.0,6.0,47.0,0.11955146062766658,0.9889951085494567,0.044655729901178554,0.07484643821874334,0.16133460433100152,0.318418933287538,1.0426899549509305,no_contact,0.11525956764551745,0.9924346019862336,-0.002647148821906309,0.042211200524374326,0.1534292938566173,0.3628215280630158,1.0361739525864535,0.10937358575504508,0.987665570178706,-0.038988219163123394,0.1050431291858002,0.16655276512486886,0.40786401580914555,1.0332087852858174,0.0,1638.8183092301078,0.0,2225.0400388133735,0.27337392376959235,0.08203428310362759,-0.9483723990791019,0.13829991635369543,0.17280371257382085,0.33965684974322796,1.05211161620177,22.2,234.9,10.8,296.7
180.0,38.0,104.0,15.0,123.0,16.0,103.0,60.0,378.0,137.0,236.0,322.0,0.12583695089721733,0.9664495777076296,0.007426810554134855,-0.22379704650112942,0.1069247724174241,0.3154954677886729,1.0450647377725102,rice,0.10507220118724314,0.9745704826249397,-0.028178667149916792,-0.19590347023857063,0.11074857137765104,0.3653844590980244,1.0371908481575982,0.09592993828379962,0.9662231019539393,-0.0749512590776055,-0.22714020549884206,0.10716903736695943,0.41250694076697325,1.0330885193465447,3412.5743421705897,2390.805590500557,4868.154116185554,3624.323605610342,0.04222437713294597,0.1285960234470358,-0.9838664197364935,0.11699159304941001,0.21270593799694437,0.3441610639362105,1.0337278799515714,436.4,143.1,277.7,327.9
213.0,64.0,159.0,21.0,105.0,11.0,114.0,59.0,353.0,167.0,269.0,294.0,0.12574578591675659,0.9643396314265887,0.006360465842182833,-0.23280166893404747,0.10678795037990077,0.3155218693747628,1.0451115623469938,rice,0.10397038870362946,0.9731661792621735,-0.028634460744360463,-0.20326783678427324,0.1099808982306317,0.36564011793119494,1.037334265616305,0.09575012570936367,0.9677762918482887,-0.07404357646964471,-0.2208132947686809,0.10704324933695267,0.41267237629246334,1.0330964563629683,3029.8789836057363,1166.4838640895252,4890.66293431157,2888.500372187493,0.03659692415338467,0.12761991572524434,-0.9843279271752148,0.11607047012801056,0.21305231773627023,0.3443342028247266,1.0335976438089531,425.4,179.2,332.6,300.6
258.0,103.0,161.0,15.0,148.0,22.0,6.0,35.0,484.0,179.0,237.0,247.0,0.12089282965194068,0.9601317462315458,0.005786088631103858,-0.25198903705411874,0.10284334498655642,0.31673371100831965,1.0459139020252404,rice,0.10325911334012985,0.9674993453680092,-0.031369389588748214,-0.22868872648539806,0.10553229956563989,0.3659009656192783,1.0383225809688708,0.09311190249404569,0.9650799327735712,-0.07465932278552503,-0.2331885127807653,0.10298690908233563,0.41374176640024407,1.0340143856899944,3411.2564531166518,1594.3765334843893,5116.531553150796,4306.099214512119,0.0420096923229657,0.12734501279942273,-0.9840630111723476,0.11678366113655081,0.21085067956948628,0.34382808304192514,1.0340931551895438,568.1,207.7,286.6,249.9
175.0,47.0,126.0,14.0,125.0,22.0,123.0,60.0,362.0,155.0,264.0,320.0,0.12427378557441066,0.9667790987701954,0.00802939515002804,-0.22322573600196538,0.1069058672600933,0.31588198930197786,1.0449506173714962,rice,0.10823113607403764,0.9740333036808104,-0.029302724262859736,-0.1966888274802196,0.11047206638899656,0.36460572414391035,1.0373987340160116,0.09682022604870869,0.965873327620886,-0.07541073361920803,-0.2280959887272146,0.10700803842401305,0.41229479320471385,1.0331580810609253,2720.112916467438,1312.0363982104168,5128.495468448989,3557.594149760146,0.0433074836044936,0.12872217889008153,-0.9837780041157207,0.11720026085177895,0.2122352106452557,0.3440206795041071,1.033816114293646,421.1,163.5,317.3,325.9
290.0,73.0,157.0,27.0,155.0,23.0,61.0,52.0,380.0,145.0,190.0,284.0,0.12436455996302978,0.9625257671856209,0.005891712988010944,-0.2409209236388582,0.10471925188866357,0.3158247325352204,1.045577744618476,rice,0.10484936497921224,0.970433727012675,-0.030288583132432212,-0.21528491324654975,0.10659711577650435,0.36548880373416454,1.0381014515802138,0.0952449333473164,0.9666015575608151,-0.07446475660630969,-0.2259752898354928,0.10475277013285922,0.41300898955551946,1.0336148163770393,2553.2418316328303,1197.7151388585798,2952.470233150374,2386.21385829602,0.049384713309440165,0.12603744227183922,-0.9837744549242907,0.11774351394166707,0.21238263344128275,0.3441822442402511,1.033831160722528,502.5,164.0,253.9,290.0
230.0,62.0,159.0,20.0,123.0,26.0,91.0,50.0,346.0,118.0,250.0,332.0,0.12615650775974518,0.9633390541121203,0.0057524007643881825,-0.2367051166698259,0.10510828183369308,0.31539367038665544,1.0455892224092271,rice,0.10628942851970266,0.9726116921151884,-0.029504479828256436,-0.20459359573517472,0.10731574122824941,0.36518500909938467,1.03801404281645,0.0950482077158773,0.9664878829658592,-0.07447418730529654,-0.22654051671916403,0.10521783555260508,0.41299508384578554,1.0335102173082371,1983.65238962071,1717.6299808480221,2962.741283772774,5037.685627248183,0.04359728480648639,0.12627225292974004,-0.9841169810606343,0.11691177222869026,0.21101944043220072,0.3439051237397014,1.0340411764666797,433.3,135.8,309.9,336.3
193.0,45.0,279.0,196.0,163.0,22.0,7.0,57.0,442.0,171.0,321.0,304.0,0.1273406146986416,0.9599532106257664,0.00357294875898842,-0.24952241441325557,0.10296232331129582,0.3151726197982816,1.0463109367560015,rice,0.1067144074284179,0.9719918192830841,-0.030021831715870057,-0.20722603145933655,0.10622340475331696,0.36519399746351866,1.038325778083324,0.08866267077526999,0.9639210752627729,-0.07389629395355682,-0.23986335529877267,0.10387782144264704,0.4146221197857821,1.0336288086307426,1116.0619774895242,531.790148092053,815.236923853797,3294.0099241745943,0.036968616828642775,0.12836388137724142,-0.9842049864234202,0.11617478223272756,0.2132093163731332,0.34435938813713696,1.033600646352526,509.1,178.2,425.4,366.2
221.0,78.0,126.0,19.0,142.0,24.0,38.0,61.0,457.0,116.0,242.0,289.0,0.12311853530612074,0.9660437876115573,0.008087413531292942,-0.22701502246231764,0.10443700622028362,0.31610003513208573,1.0455883133795503,rice,0.10563106375156636,0.9695166165186735,-0.03099658424109622,-0.21890367843021702,0.10614535310169398,0.3652941321069233,1.0382693208394955,0.09375554891753901,0.9648340115274293,-0.07493579012622184,-0.2338586209769014,0.10408535308778508,0.41333737171594376,1.0337510283464817,3576.196070540841,843.6724061377422,4185.5027220069505,3336.3975827392574,0.04394432070169613,0.12632933197822316,-0.9840860459997531,0.11698055662618961,0.2109657246076603,0.34386042751142376,1.0340603448257473,527.1,141.8,275.5,296.0
173.0,52.0,118.0,26.0,108.0,20.0,119.0,48.0,334.0,158.0,218.0,254.0,0.1247124366652401,0.9655699662082617,0.007353691330448053,-0.22818275947452893,0.10750486670574722,0.3157568104470375,1.044849226924184,rice,0.10420442471601188,0.9724301994566418,-0.029069064573622072,-0.2065815445269395,0.11088837033568319,0.3654871010728128,1.0371750368096313,0.09647341568369894,0.9661690277541748,-0.07505642867414733,-0.22710531123149846,0.10711397400843367,0.41233958991449393,1.033152055239178,2457.17999401078,1000.0281188335313,3384.3307864399985,2131.130202669975,0.04498968137446063,0.12828438265790865,-0.9837438369135598,0.11733332463750981,0.21310758011555112,0.3442658636070022,1.033689193540412,391.3,167.5,275.0,259.8
132.0,35.0,103.0,10.0,111.0,15.0,47.0,41.0,352.0,98.0,240.0,250.0,0.1238842181683236,0.9668746359197149,0.008246244252962304,-0.2230204886544318,0.10306161754997697,0.31595113351361664,1.0460479997870722,rice,0.10557063826746824,0.9706206822668735,-0.030462084331314504,-0.21406165679490752,0.10452851839547317,0.3654875731748365,1.0385461256814552,0.09495341894578696,0.9645313467652299,-0.07550296449077712,-0.23444067840471539,0.10294429632074462,0.41326609291833727,1.0340935292473317,4265.799912037862,1568.1428650169878,27385.06162357165,3887.901377078741,0.05225975927704907,0.1246516157195055,-0.9837754476084023,0.11796932203632032,0.21091388268229316,0.34392930189635645,1.0341308955196644,392.0,105.1,265.4,253.5
158.0,41.0,131.0,22.0,109.0,15.0,121.0,54.0,348.0,144.0,250.0,278.0,0.12618402230538858,0.9653275236115662,0.006773859434159202,-0.22841733625353705,0.10645581410289828,0.3153889979333075,1.0452231889135712,rice,0.10381659314192682,0.9734745669548359,-0.02841335826361288,-0.20189617022787087,0.10981600550475659,0.36568295080391183,1.0373364118197779,0.09657306535302262,0.9671125813270364,-0.07460909458493159,-0.22315998990072988,0.10691383601836044,0.41243054323517014,1.0331721292692055,2516.1239508151393,1094.2848893958849,4084.5799436883913,3484.1645551968277,0.0598568568071402,0.12630572707116433,-0.9829765307014893,0.11925250560159353,0.21216396710749078,0.34408527128968547,1.0340521595338226,397.4,150.5,307.1,284.0
179.0,49.0,107.0,19.0,111.0,20.0,128.0,58.0,341.0,126.0,211.0,315.0,0.12557773061233218,0.9665239710556914,0.007604225862311437,-0.22361534539925637,0.1071997259887218,0.3155390868858373,1.0449580379995178,rice,0.10735674676531404,0.975094092436887,-0.028376338109943194,-0.191991727046043,0.11061353190886944,0.36482360837101646,1.0373242813890946,0.0954538949099202,0.9673647614625887,-0.0741667882353339,-0.222695441690687,0.10732719677013738,0.41265566248132624,1.032984856761929,3043.136174630068,786.0453803760488,2534.4592675257168,4258.144469012722,0.05371115890952849,0.12752334082130107,-0.9832594619571111,0.11854846867919264,0.21275039661544395,0.34417869087218844,1.0338414864742487,400.8,136.7,269.0,320.9
235.0,64.0,131.0,7.0,168.0,28.0,22.0,49.0,483.0,126.0,251.0,276.0,0.12184849813680848,0.9631623130688352,0.0069443232758436835,-0.23963113019792776,0.10338609726991516,0.3164506981883436,1.045786332662738,rice,0.10636198828753848,0.9706168687287173,-0.030658342117482973,-0.21365881129826508,0.10530994447410294,0.36523563961679695,1.0384949693720493,0.09345594584309724,0.9648648662398895,-0.07487330696093747,-0.23387125515373847,0.10279800765285102,0.4136471851717173,1.0340597771742046,3354.554410901624,1900.8046173818432,9892.088506882837,7748.974448094109,0.04770311828387841,0.12688474210743905,-0.9837675868184907,0.11758405441064682,0.21063254582723318,0.34373763964401316,1.0341772552302908,562.8,144.1,284.0,280.4
175.0,45.0,130.0,30.0,107.0,20.0,110.0,64.0,324.0,147.0,257.0,389.0,0.12580915302890655,0.9664035590673017,0.007396633055605839,-0.22401229398325884,0.10640732274304962,0.31549925022362696,1.0451846858227465,rice,0.10417109372063718,0.9747144218376536,-0.027883305813002884,-0.19571075686245176,0.10987290145402057,0.3656606103229344,1.0372930802713585,0.0967877683123882,0.9660562797479554,-0.0752936026230244,-0.2273725261958744,0.1065118871048174,0.4123874059603583,1.0332601779186263,2358.182070523622,1601.5602038808165,4210.7964631123605,4198.316302988241,0.04429180681916972,0.12703806661051043,-0.9839597536679829,0.11714422154847906,0.21274172041048925,0.34424057363792343,1.0337103945896164,383.5,155.0,308.3,395.4
221.0,79.0,153.0,21.0,111.0,10.0,102.0,53.0,336.0,162.0,255.0,271.0,0.1257756933955556,0.963217898531794,0.005783299310624046,-0.23739904875113838,0.10587649708644883,0.3155103761402145,1.045379583358668,rice,0.1042194174742104,0.9718911748908303,-0.029370793303704595,-0.2090531360476754,0.10899397635962663,0.36558375947331895,1.037578226948039,0.09508014959630079,0.9665536435286481,-0.07447021401455331,-0.22624766641640004,0.10594488448044218,0.4128957275464925,1.0333583635374546,2410.6013422176593,1036.2492024900625,3591.120529476263,2733.9417741143448,0.03955037561435737,0.1258824950211173,-0.9844112614111055,0.11629201882768181,0.21252481341226656,0.34430304971383563,1.0337109531050142,417.2,180.5,314.4,276.9
263.0,88.0,156.0,23.0,136.0,12.0,80.0,48.0,372.0,141.0,219.0,240.0,0.12593972520425595,0.9622139899303142,0.005189562357786726,-0.24136381593022033,0.10543086939285284,0.31548937754652023,1.0454964505262747,rice,0.10317975084218123,0.9715058977107726,-0.029314729656019667,-0.21135485883822508,0.1084736185861209,0.36587391619808884,1.0376130621946125,0.09517714450608672,0.9662277745569816,-0.07468598732040724,-0.22752406935598024,0.10527427798709268,0.4129710096419349,1.0335110710266777,3264.042488720617,1097.4932395881963,3843.192102531149,2474.4816420098405,0.04310339716607753,0.12551969635180493,-0.9842546591030301,0.11674617344680957,0.21315948847776958,0.3444645860444228,1.033616360780901,475.4,166.6,280.5,245.8
125.0,34.0,79.0,1.0,112.0,20.0,16.0,43.0,407.0,97.0,276.0,297.0,0.12205180236289004,0.9662320081055609,0.008464313860636341,-0.22677614390216239,0.10163227143418568,0.31641349306582434,1.0463443628542908,rice,0.10503843731842824,0.9692505958010345,-0.031002045800420958,-0.22036125426497055,0.10256982373052326,0.3657196778225009,1.0390297054236437,0.09319301677763711,0.963574235237814,-0.07541958608285049,-0.23906409359173014,0.10139385992807856,0.4138722630942623,1.0344291362624844,3110.554183852529,2776.441520071874,284784.89468802745,15219.07810637344,0.06067842777746252,0.12500956162706006,-0.9830989192408125,0.11919418145116267,0.20851701816456886,0.3433506152365229,1.0347346821675927,440.2,104.7,287.5,300.1
250.0,51.0,170.0,27.0,140.0,18.0,42.0,54.0,429.0,120.0,288.0,277.0,0.12198770682329027,0.9640836599552689,0.0073935702682451365,-0.23581143125373816,0.10472937148664904,0.316419424692018,1.045399175330357,rice,0.10515423001810775,0.9709920691087425,-0.03010024188782595,-0.21262870237932624,0.10679743944689576,0.36544228107716215,1.0380506728390375,0.09156494564981474,0.9662435479208894,-0.07361133810508647,-0.2292828771011418,0.10489573017733553,0.41387426438714625,1.033412371678707,2066.0910018847935,1295.898545166937,2871.699676226013,2467.46018934007,0.04110979122182512,0.12753189622355765,-0.9840822478020271,0.1167378690581215,0.2129253243324666,0.34427020345421677,1.033652644968384,515.9,131.6,337.1,283.5
155.0,34.0,118.0,37.0,121.0,12.0,118.0,15.0,330.0,134.0,255.0,55.0,0.1256476132383145,0.966593992597127,0.007602007414972745,-0.223273241222324,0.10669567911147484,0.3155237954086276,1.0451222790208359,rice,0.105283302648187,0.9751444545644932,-0.027861261468192233,-0.19295716888731418,0.11070147485236273,0.3653360833134356,1.0372165322495976,0.0965277755128146,0.9674869564766635,-0.07442002187406982,-0.22161461582290348,0.10711774495872992,0.41244545609472016,1.03310905882774,2717.703117207016,871.4789467274977,1477.7629434724633,570.0530771514588,0.05318548140876145,0.1256363144767989,-0.9835709287593688,0.11821611206361693,0.21335300091659684,0.3444426093878835,1.0337353390884931,384.1,138.8,304.8,68.0
197.0,45.0,151.0,15.0,109.0,20.0,132.0,68.0,361.0,170.0,243.0,344.0,0.12603659405531722,0.9658551327761735,0.007067043656508759,-0.22624919081139555,0.10737858803772463,0.3154774692296934,1.0449566532551189,rice,0.10605808907320896,0.9740454667616518,-0.02870330839703572,-0.19789701996311054,0.11074437197992137,0.36514608009638755,1.037259312095922,0.0967445741066418,0.9683692027826181,-0.07402502063831867,-0.21776563273982585,0.10748720079455751,0.4124498027322599,1.0330116487216032,2493.9843689545055,1851.2269614151407,5017.712511675503,3833.8480650570646,0.04143873513631924,0.12840842189928858,-0.9839403955557933,0.11685634946011295,0.21281244491261198,0.3442334424816005,1.033686947337027,425.5,177.0,315.1,351.0
219.0,54.0,161.0,14.0,113.0,11.0,103.0,42.0,344.0,141.0,244.0,266.0,0.12549901629965646,0.9639908731875637,0.0062558821577926305,-0.23437674214248233,0.1063275327809349,0.3155764627847858,1.045231261384553,rice,0.10322981069334436,0.9748368982306614,-0.02751096342790918,-0.19565217842770888,0.11003942238266298,0.36586697195012446,1.0372698890507668,0.09477705984722809,0.9676874672365834,-0.07381521995213458,-0.22169706354252733,0.10683574668205392,0.4129228383928438,1.0331107319435235,1923.3086451311708,931.0703778147399,3263.2126467593143,2376.984999033663,0.04448104777452894,0.12532444825364197,-0.9841975264682815,0.11692069086571355,0.21313629740354817,0.34445144540877803,1.033650756166886,423.2,151.4,309.9,269.7
82.0,-5.0,26.0,139.0,49.0,23.0,-10.0,0.0,387.0,3.0,173.0,360.0,0.12818815559516292,0.9762380751754915,0.01302845460749541,-0.17423339723859388,0.1170232270530411,0.3149426692006453,1.0430512666422822,tom,0.10848432666296629,0.9876006099470747,-0.019337677229353034,-0.11181341753126994,0.1205439908476231,0.36452726425387993,1.0357116569676608,0.09594916626139671,0.9854429232383614,-0.06281586892585747,-0.12549967786518434,0.11802682777010517,0.41268403691761085,1.0306209915380826,5250.393433474754,0.0,8010.721276195285,3828.7045108546213,0.027880824398646864,0.1296976065285113,-0.9844600044682068,0.11506385224772409,0.2176843898193979,0.34537256352203094,1.032816324708128,398.6,23.7,175.2,385.9
46.0,-14.0,53.0,124.0,40.0,17.0,-6.0,0.0,478.0,62.0,166.0,524.0,0.11881137093974242,0.9794881298895194,0.017257309871959198,-0.1618303024681525,0.11883311185141746,0.317326494320317,1.0421909765428068,tom,0.10624228084634268,0.9899118045941655,-0.016674152694124478,-0.09224515986013909,0.1238397099914278,0.36506166418572195,1.035143895107106,0.08982869445867864,0.9852792189064934,-0.06203615041771954,-0.13155676525443252,0.12065671310769124,0.41387440218386373,1.030281903032793,5344.186437000798,973.0240249627814,6280.481624593721,6949.8389695428705,0.02426605087303879,0.13113872843362134,-0.9844134897994411,0.11464673471462336,0.21835963471203734,0.3455175172583385,1.032726553939714,481.9,65.8,174.4,538.5
60.0,-11.0,33.0,152.0,48.0,27.0,-12.0,-5.0,426.0,63.0,242.0,438.0,0.12680125311796134,0.9768798743257114,0.013767430826983451,-0.17157392340772876,0.11825844385577108,0.31535026909847896,1.0427578192031208,tom,0.10795225780605777,0.9894534770995153,-0.01732767510392816,-0.09501514808569306,0.12301406347527874,0.3646573263599793,1.0353020278432505,0.0986422951009844,0.985790261125905,-0.06288888742174062,-0.12054976783630586,0.11991878967333727,0.4118851050555123,1.030532107002967,4491.863668898118,2168.494832708051,7844.4140417992985,7317.4916625888945,0.02786747027940817,0.12935895920540003,-0.9845143598592642,0.11498321183731572,0.2182169295247587,0.34556296115897217,1.032764842864981,432.9,69.4,244.5,463.7
62.0,-8.0,25.0,100.0,47.0,28.0,-5.0,-5.0,423.0,28.0,115.0,474.0,0.12529675350616448,0.9770801314328169,0.014244203303382386,-0.17149997956937402,0.11752829033697706,0.3156587829534665,1.0427732051319571,tom,0.10814474647708869,0.9886277019612209,-0.018237231723638503,-0.10289501495864573,0.12164896117137153,0.36458592446502935,1.035494795089901,0.09573595890937472,0.9841914039226545,-0.06378599958427411,-0.1346597670928172,0.11838814668832243,0.41254605054213267,1.030665029656388,6142.212774687466,0.0,12004.147054199088,13316.878025872858,0.028638500683542456,0.12855742780007506,-0.9845903782981145,0.11504177936212073,0.21676882312837523,0.34519643830806734,1.0329222582832462,430.1,40.4,117.8,484.5
52.0,9.0,27.0,18.0,47.0,23.0,-12.0,14.0,466.0,60.0,261.0,134.0,0.12702837212180293,0.9773835856529696,0.01408695516821959,-0.16848346169971196,0.11933413424183253,0.315299121448509,1.042572513062418,tom,0.10952018974106625,0.9888147535022591,-0.018177233474726162,-0.09960070019108164,0.12387163754112687,0.36422558616036205,1.035418959236067,0.09610665068325638,0.9856405291548069,-0.06268231116264614,-0.12388376346070937,0.12082474034791085,0.4123393481689188,1.0302921684979043,3673.5828767534003,3723.362420667167,5141.505429544482,1951.9243285504526,0.027574703352999663,0.12960575767595678,-0.9844903739055155,0.11498124629527173,0.2220756417345829,0.34655246087809927,1.0325124133602845,471.2,64.9,262.7,135.9
63.0,-6.0,32.0,152.0,45.0,28.0,-10.0,-1.0,393.0,-2.0,199.0,435.0,0.12688185257268877,0.9766779194902628,0.013598534926745398,-0.17267401922623116,0.11739122868661586,0.315277804378304,1.0429172785637912,tom,0.10636733400963605,0.9874181034230207,-0.01928333713713301,-0.11541071092850397,0.12081368831289288,0.36505098559964366,1.0356554366818833,0.09635398887409219,0.9851653659364468,-0.06312010526040299,-0.1272044138356589,0.1190281703746455,0.4124543997722978,1.0306319908480057,6954.310726374439,0.0,11954.166168562939,4775.995491360084,0.031091321440515962,0.12971397680405972,-0.9843109124883482,0.11549736581028008,0.2178079984448138,0.34539968944735966,1.032869245290902,400.6,28.7,201.8,460.8
39.0,-2.0,33.0,188.0,52.0,26.0,-3.0,3.0,446.0,3.0,208.0,431.0,0.12765970240046656,0.9797252250361305,0.015832467423110758,-0.15359302323420632,0.11756963066663756,0.3149945959861613,1.0430481925575918,tom,0.1079988740459372,0.9878505743198893,-0.018997903192309346,-0.1101206869528612,0.12086355522827094,0.3646027743695639,1.035679725647358,0.09484650710766301,0.985563003276679,-0.0625230344157342,-0.12554113600400704,0.1187851873003983,0.41281981837047954,1.0305143976484845,5232.715287263874,0.0,203934.39849722895,5874.053686237302,0.03465631708299477,0.1289282966197579,-0.9842433608344288,0.11593722728407183,0.2169528864970848,0.345189572142095,1.0330177210667744,450.7,26.2,210.6,470.2
45.0,3.0,72.0,97.0,44.0,26.0,-5.0,-9.0,481.0,60.0,165.0,448.0,0.1259315164426345,0.9794393386567508,0.015868714317114924,-0.15680567261424633,0.11894184720667902,0.3155052542265927,1.0426395204712862,tom,0.10786423230743877,0.9890474253548107,-0.017770637657612387,-0.09917006718253712,0.12349569116420353,0.3646524375766601,1.0354709499432924,0.09364213765224672,0.9846402319574232,-0.06312130341964634,-0.13315579116716555,0.12059826576711455,0.4128580274968954,1.03045072569195,4683.821531259192,4199.028838014867,3153.5425403680756,4001.3027402768666,0.025700309942353006,0.12998685699986012,-0.9845154020413307,0.11477078992305398,0.2184501654742273,0.34555733041775494,1.0327140540796842,485.1,65.5,180.1,458.5
74.0,-2.0,32.0,126.0,50.0,27.0,-5.0,-6.0,469.0,35.0,235.0,396.0,0.12753640157974677,0.9772618585584618,0.013870753024917692,-0.1688233641693957,0.1183446080514445,0.3151533683790783,1.042787110782937,tom,0.10759568801006017,0.988827119509096,-0.018019285861213902,-0.10158445246216563,0.1223479632580535,0.3647482726201615,1.035412347404772,0.09483477593932974,0.985742787627956,-0.062443201426384626,-0.12417072323067094,0.11989220578657192,0.4127737990151594,1.030314493880038,4973.119753772214,9729.72519445857,5038.48676155249,3878.154119112382,0.02816046166534447,0.12988381595496656,-0.9844210349346164,0.11511910671139741,0.21890983656664667,0.34569682718293804,1.0327038969806817,477.4,44.2,237.2,415.6
56.0,-9.0,49.0,156.0,67.0,32.0,-6.0,-2.0,431.0,86.0,84.0,494.0,0.12960057267621886,0.9763574256228431,0.012826702810064733,-0.17252635940096955,0.11833679927889024,0.31461209356223396,1.0429478987575864,tom,0.10922572155797455,0.9895498833598324,-0.01729470210900666,-0.092529256841515,0.12341159862057557,0.3643136532654432,1.035451164962778,0.09975982438781442,0.9829150364172918,-0.0654276336941148,-0.1401614546588842,0.11927748580941555,0.41136531399831855,1.030954787035129,2779.491588411645,3265.2507397025747,3560.0985587105083,6069.615556107041,0.02967381919025941,0.12980644109850842,-0.9843646960147545,0.11530783817149234,0.21811331217965632,0.34546387831551073,1.0328275146077495,439.8,92.2,97.4,518.1
